periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,20,14,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,5,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,24,22,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,154,141,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,74,71,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,47,31,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,4732,3375,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,1,0,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,17,10,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,40,26,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION,,2,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,3,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,4,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,35,35,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,6,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,16,16,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,139,139,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,20,20,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,,24,24,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,,13,13,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,6,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,26,21,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,9,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,,180,175,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,15,12,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,102,86,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,91,74,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,6,6,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,174,153,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,10,10,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,12,12,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,76,62,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,43,40,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,478,460,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,3150,2724,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,24,23,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,21,20,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,5,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,6,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,47,45,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,91,91,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,22,22,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,CONSULTAS,,40,34,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,DENUNCIA,,4,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,3,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,QUEJAS,,304,239,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,96,95,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,127,114,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,23,23,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,192,166,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,8,8,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,19,15,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,53,49,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,31,28,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,52,50,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,14,14,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,6,4,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,19,19,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,324,271,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1296,732,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,3152,2344,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,2,0,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,22,22,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,49,49,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,20,20,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,173,153,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,7,7,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,,49,43,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,,21,21,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,4,3,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,61,42,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,,272,220,070101,CALLAO,CALLAO,CALLAO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,11,11,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,85,82,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,4,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,124,116,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,4,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,16,15,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,23,6,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2447,1538,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,11,11,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,60,58,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,CONSULTAS,,18,15,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,DENUNCIA,,13,10,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,6,4,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,7,6,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CAÑETE,SUPERIOR,PENAL,PENAL,QUEJAS,,77,49,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,15,11,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,15,2,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,218,156,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,177,105,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,29,21,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,178,142,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,33,26,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,6,3,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,13,13,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,214,171,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,20,19,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,18,18,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,48,39,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,46,45,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1911,1718,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,5150,4405,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,2,1,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,3,3,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,54,29,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,1,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,24,7,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,9,6,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
