año,mes,fecha_proceso,distrito_fiscal,tipo_fiscalia,fiscalia,especialidad
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,1° FISCALÍA PENAL SUPRAPROVINCIAL TRANSITORIA  ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE HUANCAVELICA,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,2° FISCALÍA PENAL SUPRAPROVINCIAL TRANSITORIA  ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE HUANCAVELICA,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,HUANCAVELICA,SUPERIOR,1º FISCALIA SUPERIOR PENAL DE HUANCAVELICA,PENAL
2026,2,05/03/2026,HUANCAVELICA,SUPERIOR,2º FISCALIA SUPERIOR PENAL DE HUANCAVELICA,PENAL
2026,2,05/03/2026,HUANCAVELICA,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE HUANCAVELICA,FAMILIA
2026,2,05/03/2026,HUANCAVELICA,SUPERIOR,FISCALIA SUPERIOR ESPECIALIZADA EN DELITOS DE CORRUPCIÓN DE FUNCIONARIOS DE HUANCAVELICA,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE HUÁNUCO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE LEONCIO PRADO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE AMBO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE DOS DE MAYO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUAMALÍES,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LAURICOCHA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LEONCIO PRADO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LEONCIO PRADO - AUCAYACU,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE PACHITEA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE YAROWILCA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE HUÁNUCO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE LEONCIO PRADO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE AMBO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE DOS DE MAYO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUAMALÍES,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LAURICOCHA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LEONCIO PRADO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE LEONCIO PRADO - AUCAYACU,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE PACHITEA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE YAROWILCA,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,3º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,4º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,5º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,6º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE HUÁNUCO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE AMBO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE DOS DE MAYO,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE HUAMALIES,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE LAURICOCHA,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE LEONCIO PRADO - AUCAYACU,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE MARAÑON,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE PACHITEA,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE YAROWILCA,FAMILIA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE HUÁNUCO,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE HUÁNUCO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITO DE TRÁFICO ILÍCITO DE DROGAS - SEDE HUÁNUCO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITO DE TRÁFICO ILÍCITO DE DROGAS - SEDE TINGO MARÍA,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS DE HUÁNUCO,TRATA DE PERSONAS
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE HUÁNUCO,MATERIA AMBIENTAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE LEONCIO PRADO,MATERIA AMBIENTAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN PREVENCIÓN DEL DELITO DE LEONCIO PRADO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL MIXTA DE MONZÓN,MIXTA
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL PENAL DE AMARILIS,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL PENAL DE MARAÑON,PENAL
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE HUANUCO,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,HUANUCO,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE PASCO Y HUÁNUCO,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,HUANUCO,SUPERIOR,1ª FISCALÍA SUPERIOR PENAL DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,SUPERIOR,2ª FISCALÍA SUPERIOR PENAL DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,SUPERIOR,3º FISCALIA SUPERIOR PENAL DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,SUPERIOR,4º FISCALIA SUPERIOR PENAL DE HUÁNUCO,PENAL
2026,2,05/03/2026,HUANUCO,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE HUÁNUCO,FAMILIA
2026,2,05/03/2026,HUANUCO,SUPERIOR,FISCALIA SUPERIOR ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE HUÁNUCO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,HUANUCO,SUPERIOR,FISCALIA SUPERIOR MIXTA DE LEONCIO PRADO,MIXTA
2026,2,05/03/2026,HUAURA,PROVINCIAL,2ª FISCALÍA PROVINCIAL DE FAMILIA DE HUAURA,FAMILIA
2026,2,05/03/2026,HUAURA,PROVINCIAL,2ª FISCALÍA PROVINCIAL MIXTA DE HUARAL,MIXTA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE HUAURA,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE HUAURA,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE BARRANCA,FAMILIA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE HUAURA,FAMILIA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALIA PROVINCIAL DE PREVENCION DEL DELITO DE BARRANCA,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALIA PROVINCIAL DE PREVENCION DEL DELITO DE HUARAL,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE HUAURA,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITOS DE AGRESIONES CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR DE HUAURA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE CAJATAMBO,MIXTA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE HUARAL,MIXTA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE OYON,MIXTA
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE BARRANCA,PENAL
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUARAL,PENAL
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUAURA,PENAL
2026,2,05/03/2026,HUAURA,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE HUAURA,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,HUAURA,SUPERIOR,1ª FISCALÍA SUPERIOR EN LO PENAL DE HUAURA,PENAL
2026,2,05/03/2026,HUAURA,SUPERIOR,2ª FISCALÍA SUPERIOR EN LO PENAL DE HUAURA,PENAL
2026,2,05/03/2026,HUAURA,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE HUAURA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE PARCONA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE ICA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHINCHA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE ICA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE PISCO,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL DE NAZCA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE ICA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHINCHA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE ICA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE NAZCA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE PARCONA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE PISCO,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,3º FISCALÍA PROVINCIAL DE FAMILIA DE ICA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE ICA,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE ICA,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CHINCHA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE HUAYTARA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE NAZCA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE PARCONA,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE PISCO,FAMILIA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE ICA,MATERIA AMBIENTAL
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE PALPA,MIXTA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE VISTA ALEGRE,MIXTA
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL PENAL DE HUAYTARA,PENAL
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PROVINCIAL TRANSITORIA ESPECIALIZADA EN PREVENCION DEL DELITO DE ICA,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,ICA,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE ICA Y CAÑETE,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,ICA,SUPERIOR,1ª FISCALÍA SUPERIOR EN LO PENAL DE ICA,PENAL
2026,2,05/03/2026,ICA,SUPERIOR,1º FISCALÍA SUPERIOR DE FAMILIA DE ICA,FAMILIA
2026,2,05/03/2026,ICA,SUPERIOR,2ª FISCALÍA SUPERIOR EN LO PENAL DE ICA,PENAL
2026,2,05/03/2026,ICA,SUPERIOR,2º FISCALÍA SUPERIOR DE FAMILIA DE ICA,FAMILIA
2026,2,05/03/2026,ICA,SUPERIOR,2º FISCALÍA SUPERIOR PENAL TRANSITORIA  DE CHINCHA,PENAL
2026,2,05/03/2026,ICA,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE CHINCHA,FAMILIA
2026,2,05/03/2026,ICA,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE PISCO,FAMILIA
2026,2,05/03/2026,ICA,SUPERIOR,FISCALÍA SUPERIOR MIXTA DE NAZCA,MIXTA
2026,2,05/03/2026,ICA,SUPERIOR,FISCALÍA SUPERIOR PENAL DE CHINCHA,PENAL
2026,2,05/03/2026,ICA,SUPERIOR,FISCALÍA SUPERIOR PENAL DE PISCO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,1° FISCALÍA PROVINCIAL ESPECIALIZADA EN PREVENCIÓN DEL DELITO DE HUANCAYO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,JUNIN,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,1º FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE HUANCAYO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE HUANCAYO,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,2° FISCALÍA PROVINCIAL ESPECIALIZADA EN PREVENCIÓN DEL DELITO DE HUANCAYO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,JUNIN,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,2º FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE HUANCAYO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE HUANCAYO,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,3º FISCALÍA PROVINCIAL DE FAMILIA DE HUANCAYO,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,4° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,5° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,6° FISCALÍA PROVINCIAL PENAL CORPORATIVA DE HUANCAYO,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA ESPECIALIZADA EN MATERIA AMBIENTAL DE HUANCAYO,MATERIA AMBIENTAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINIALIDAD ORGANIZADA DE JUNIN,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE JUNÍN,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE CHUPACA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE CONCEPCIÓN,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE JAUJA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE TARMA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE TAYACAJA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE YAULI,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CHUPACA,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CONCEPCIÓN,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE JAUJA,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE JUNÍN,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE TAMBO,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE TARMA,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE TAYACAJA,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE YAULI,FAMILIA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRÁFICO ILÍCITO DE DROGAS SEDE HUANCAYO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE SANTO DOMINGO,MIXTA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE SURCUBAMBA,MIXTA
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHUPACA,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CONCEPCIÓN,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE JAUJA,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE JUNÍN,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE TARMA,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE TAYACAJA,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE YAULI,PENAL
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE JUNIN,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,JUNIN,PROVINCIAL,1° FISCALÍA PENAL SUPRAPROVINCIAL TRANSITORIA  ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE JUNÍN,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,JUNIN,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE JUNÍN,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,JUNIN,PROVINCIAL,2° FISCALÍA PENAL SUPRAPROVINCIAL TRANSITORIA  ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE JUNÍN,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,JUNIN,SUPERIOR,1ª FISCALÍA SUPERIOR EN LO PENAL DE JUNÍN,PENAL
2026,2,05/03/2026,JUNIN,SUPERIOR,2ª FISCALÍA SUPERIOR EN LO PENAL DE JUNÍN,PENAL
2026,2,05/03/2026,JUNIN,SUPERIOR,3ª FISCALÍA SUPERIOR EN LO PENAL DE JUNÍN,PENAL
2026,2,05/03/2026,JUNIN,SUPERIOR,4° FISCALIA SUPERIOR PENAL DE JUNÍN,PENAL
2026,2,05/03/2026,JUNIN,SUPERIOR,5° FISCALÍA SUPERIOR PENAL DE JUNIN,PENAL
2026,2,05/03/2026,JUNIN,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE JUNÍN,FAMILIA
2026,2,05/03/2026,JUNIN,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE TARMA,FAMILIA
